id,address,clear_address,lat,lon
93491,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, ИНДУСТРИАЛЬНАЯ УЛИЦА, 10, А",ростовская шахты индустриальная 10 а,47.7295205,40.244263
93492,"РОСТОВСКАЯ ОБЛАСТЬ, АКСАЙСКИЙ РАЙОН, ДОРОЖНЫЙ ПОСЕЛОК, ПЕРВОМАЙСКАЯ УЛИЦА, 21, А",ростовская аксайский дорожный первомайская 21 а,,
93493,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, БАЙКОВ ПОСЕЛОК, ЦЕНТРАЛЬНАЯ УЛИЦА, 13",ростовская зимовниковский байков центральная 13,,
93494,"РОСТОВСКАЯ ОБЛАСТЬ, ТАЦИНСКИЙ РАЙОН, ЖИРНОВ ПОСЕЛОК, КРУПСКОЙ УЛИЦА, ДОМ 11 А",ростовская тацинский жирнов крупской 11 а,48.1704288,41.1183971
93495,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ВОРОШИЛОВСКИЙ ПРОСПЕКТ, 8",ростовская ростов-на-дону ворошиловский 8,47.2187124,39.72113219035949
93496,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, ЗИМОВНИКИ ПОСЕЛОК, СИРЕНЕВАЯ УЛИЦА, ДОМ 13",ростовская зимовниковский зимовники сиреневая 13,47.13653545,42.44680319979548
93497,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, ВЕСЕЛО-ВОЗНЕСЕНКА СЕЛО, ОКТЯБРЬСКАЯ УЛИЦА, ДОМ 124 А",ростовская неклиновский ве-вознесенка октябрьская 124 а,,
93563,Ростовская область,ростовская ,61.0771764,41.9943256
93499,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ПРОФИНТЕРНА УЛИЦА, 24 ""Б"", 3","ростовская ростов-на-дону профинтерна 24 ""б"" 3",,
93500,"РОСТОВСКАЯ ОБЛАСТЬ, ШОЛОХОВСКИЙ РАЙОН, КАЛИНИНСКИЙ ХУТОР, ГАЗОВИКОВ УЛИЦА, ДОМ 11",ростовская шолоховский калининский газовиков 11,49.5606504,41.8474254
93501,"РОСТОВСКАЯ ОБЛАСТЬ, СЕМИКАРАКОРСКИЙ РАЙОН, СЕМИКАРАКОРСК ГОРОД, СТРОИТЕЛЕЙ УЛИЦА, ДОМ 20",ростовская семикаракорский семикаракорск строителей 20,47.5291278,40.82530888185891
93502,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, СОВЕТКА СЛОБОДА, ПУШКИНА УЛИЦА, ДОМ 6",ростовская неклиновский советка пушкина 6,47.5082585,39.2477073
93503,"РОСТОВСКАЯ ОБЛАСТЬ, ТАГАНРОГ ГОРОД, НИЖНЯЯ ЛИНИЯ УЛИЦА, ДОМ 23",ростовская таганрог нижняя линия 23,47.270071,38.928057137883755
93504,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ЗОРГЕ УЛИЦА, 25, 3",ростовская ростов-на-дону зорге 25 3,47.2080841,39.634993
93505,"РОСТОВСКАЯ ОБЛАСТЬ, СЕМИКАРАКОРСКИЙ РАЙОН, СУСАТ ХУТОР, ГАГАРИНА УЛИЦА, СТРОЕНИЕ 28/1",ростовская семикаракорский сусат гагарина строение 28/1,,
93506,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, КАМЫШЕВ ХУТОР, ЦЕНТРАЛЬНАЯ УЛИЦА, 23, А",ростовская зимовниковский камышев центральная 23 а,,
93507,"РОСТОВСКАЯ ОБЛАСТЬ, ВОЛГОДОНСКОЙ РАЙОН, РОМАНОВСКАЯ СТАНИЦА, 40 ЛЕТ ПОБЕДЫ УЛИЦА, 10 Б",ростовская волгодонской романовская станица 40 лет победы 10 б,,
93508,"РОСТОВСКАЯ ОБЛАСТЬ, ДУБОВСКИЙ РАЙОН, ЖУКОВСКАЯ СТАНИЦА, ЛЕНИНА УЛИЦА, 5 А",ростовская дубовский жуковская станица ленина 5 а,,
93509,"РОСТОВСКАЯ ОБЛАСТЬ, ЗЕРНОГРАДСКИЙ РАЙОН, МЕЧЕТИНСКАЯ СТАНИЦА, СОВЕТСКАЯ УЛИЦА, 46",ростовская зерноградский мечетинская станица советская 46,,
93510,"РОСТОВСКАЯ ОБЛАСТЬ, ТАГАНРОГ ГОРОД, ДЗЕРЖИНСКОГО УЛИЦА, 142",ростовская таганрог дзержинского 142,47.23869955,38.918471049071535
93511,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, ДУМСКИЙ ПЕРЕУЛОК, 1, -",ростовская шахты думский 1 -,47.762889349999995,40.304641702731345
93512,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, ВЕРХНЕСЕРЕБРЯКОВКА СЛОБОДА, МИРА УЛИЦА, 3А",ростовская зимовниковский верхнесеребряковка мира 3а,47.325828,42.234436
93513,"РОСТОВСКАЯ ОБЛАСТЬ, КАГАЛЬНИЦКИЙ РАЙОН, НОВОБАТАЙСК СЕЛО, ЛЕНИНА УЛИЦА, 20А",ростовская кагальницкий новобатайск ленина 20а,46.8897368,39.777325
93514,"РОСТОВСКАЯ ОБЛАСТЬ, ЦИМЛЯНСКИЙ РАЙОН, ЦИМЛЯНСК ГОРОД, ОКТЯБРЬСКАЯ УЛИЦА, 39",ростовская цимлянский цимлянск октябрьская 39,47.650634350000004,42.084030850000005
93515,"РОСТОВСКАЯ ОБЛАСТЬ, НОВОЧЕРКАССК ГОРОД, КОМИТЕТСКАЯ УЛИЦА, 84",ростовская новочеркасск комитетская 84,47.414420500000006,40.099915363152306
93516,"РОСТОВСКАЯ ОБЛАСТЬ, ТАГАНРОГ ГОРОД, ДЗЕРЖИНСКОГО УЛИЦА, ДОМ 193-1",ростовская таганрог дзержинского 193-1,47.2399747,38.9156296
93517,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, ЮГОВА ПЕРЕУЛОК, ДОМ 1",ростовская шахты югова 1,47.6998938,40.15948953012567
93518,"РОСТОВСКАЯ ОБЛАСТЬ, ШОЛОХОВСКИЙ РАЙОН, ГОРОХОВСКИЙ ХУТОР, ШКОЛЬНАЯ УЛИЦА, ДОМ 3",ростовская шолоховский гороховский школьная 3,,
93519,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, БЕЛАЯ КАЛИТВА ГОРОД, ЭНТУЗИАСТОВ УЛИЦА, ДОМ 1-А",ростовская белокалитвинский белая калитва энтузиастов 1-а,48.1738078,40.8142977
93628,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, ШАХТИНСКИЙ ПРОСПЕКТ, ДОМ 52 А",ростовская шахты шахтинский 52 а,,
93520,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, НОВОПРИМОРСКИЙ ПОСЕЛОК, ЦЕНТРАЛЬНАЯ УЛИЦА, 3",ростовская неклиновский новоприморский центральная 3,47.3033191,39.0684328
93521,"РОСТОВСКАЯ ОБЛАСТЬ, ТАЦИНСКИЙ РАЙОН, КОВЫЛКИН ХУТОР, СОВЕТСКАЯ УЛИЦА, 36",ростовская тацинский ковылкин советская 36,48.2443629,41.4727018
93522,"РОСТОВСКАЯ ОБЛАСТЬ, ТАГАНРОГ ГОРОД, ПАЛЬМИРО ТОЛЬЯТТИ УЛИЦА, 3, А",ростовская таганрог пальмиро тольятти 3 а,47.2498707,38.9127102
93523,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, ПОКРОВСКОЕ СЕЛО, БЕРЕЗОВАЯ УЛИЦА, ДОМ 64, А",ростовская неклиновский покровское березовая 64 а,,
93524,"РОСТОВСКАЯ ОБЛАСТЬ, АКСАЙСКИЙ РАЙОН, ЩЕПКИН ПОСЕЛОК, СТРОИТЕЛЕЙ УЛИЦА, 19",ростовская аксайский щепкин строителей 19,47.3815391,39.7964813
93525,"РОСТОВСКАЯ ОБЛАСТЬ, НОВОЧЕРКАССК ГОРОД, ЕРМАКА ПРОСПЕКТ, 91А",ростовская новочеркасск ермака 91а,47.4183127,40.09952165
93526,"РОСТОВСКАЯ ОБЛАСТЬ, ТАГАНРОГ ГОРОД, ШАУМЯНА УЛИЦА, ДОМ 14",ростовская таганрог шаумяна 14,47.2660315,38.93097609582577
93527,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, КАЛЯЕВА УЛИЦА, ДОМ 80",ростовская шахты каляева 80,47.703908,40.2176439
93528,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, НАТАЛЬЕВКА СЕЛО, ОСТРОВСКОГО УЛИЦА, ДОМ 59 Б",ростовская неклиновский натальевка островского 59 б,,
93529,"РОСТОВСКАЯ ОБЛАСТЬ, ЦИМЛЯНСКИЙ РАЙОН, КАМЫШЕВСКАЯ СТАНИЦА, БАКРЕНЕВСКАЯ УЛИЦА, 16",ростовская цимлянский камышевская станица бакреневская 16,,
93530,"РОСТОВСКАЯ ОБЛАСТЬ, ТАГАНРОГ ГОРОД, ЧЕХОВА УЛИЦА, 278",ростовская таганрог чехова 278,47.2230366,38.880663150000004
93531,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ДОБРОВОЛЬСКОГО УЛИЦА, 22",ростовская ростов-на-дону добровольского 22,47.29097005,39.70485075
93532,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, НИКОЛАЕВКА СЕЛО, ШКОЛЬНЫЙ ПЕРЕУЛОК, ДОМ 1-А",ростовская неклиновский николаевка школьный 1-а,47.3115313,38.836543
93533,"РОСТОВСКАЯ ОБЛАСТЬ, АКСАЙСКИЙ РАЙОН, ОЛЬГИНСКАЯ СТАНИЦА, ЛЕНИНА УЛИЦА, 150",ростовская аксайский ольгинская станица ленина 150,,
93534,"РОСТОВСКАЯ ОБЛАСТЬ, ЗЕРНОГРАДСКИЙ РАЙОН, ДОНСКОЙ ХУТОР, ЧЕРЕМУШКИ УЛИЦА, 8",ростовская зерноградский донской черемушки 8,,
93535,"РОСТОВСКАЯ ОБЛАСТЬ, ЦИМЛЯНСКИЙ РАЙОН, ЦИМЛЯНСК ГОРОД, ДОНСКАЯ УЛИЦА, 33",ростовская цимлянский цимлянск донская 33,47.64093205,42.09412553053315
93536,"РОСТОВСКАЯ ОБЛАСТЬ, АЗОВ ГОРОД, МАКАРОВСКОГО УЛИЦА, 31, А",ростовская азов макаровского 31 а,,
93537,"РОСТОВСКАЯ ОБЛАСТЬ, ТАГАНРОГ ГОРОД, ПАЛЬМИРО ТОЛЬЯТТИ УЛИЦА, ДОМ 36, КОРПУС 4",ростовская таганрог пальмиро тольятти 36 корпус 4,,
93538,"РОСТОВСКАЯ ОБЛАСТЬ, ПЕСЧАНОКОПСКИЙ РАЙОН, ПЕСЧАНОКОПСКОЕ СЕЛО, ПОНОМАРЕВА УЛИЦА, ДОМ 48",ростовская песчанокопский песчанокопское пономарева 48,,
93539,"РОСТОВСКАЯ ОБЛАСТЬ, КАМЕНСКИЙ РАЙОН, УРЫВСКИЙ ХУТОР, РОССИЙСКАЯ УЛИЦА, 56",ростовская каменский урывский российская 56,,
93540,"РОСТОВСКАЯ ОБЛАСТЬ, АКСАЙСКИЙ РАЙОН, РАССВЕТ ПОСЕЛОК, ИНСТИТУТСКАЯ УЛИЦА, ДОМ 3",ростовская аксайский рассвет институтская 3,47.3675947,39.8915001
93714,Ростовская область,ростовская ,61.0771764,41.9943256
93541,"РОСТОВСКАЯ ОБЛАСТЬ, КАМЕНСКИЙ РАЙОН, ВЕРХНИЙ ПИХОВКИН ХУТОР, ШКОЛЬНЫЙ ПЕРЕУЛОК, 6",ростовская каменский верхний пиховкин школьный 6,48.5537416,40.32224440077323
93542,"РОСТОВСКАЯ ОБЛАСТЬ, КРАСНОСУЛИНСКИЙ РАЙОН, БОЖКОВКА ХУТОР, СОВЕТСКАЯ УЛИЦА, 23",ростовская красносулинский божковка советская 23,48.129655,40.3730362305527
93543,"РОСТОВСКАЯ ОБЛАСТЬ, АЗОВ ГОРОД, ТОЛСТОГО УЛИЦА, 99",ростовская азов толстого 99,47.10682595,39.427194907120054
93544,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, ПАРИЖСКАЯ КОММУНА УЛИЦА, 58",ростовская шахты парижская коммуна 58,47.7136985,40.21691341343776
93545,"РОСТОВСКАЯ ОБЛАСТЬ, ОКТЯБРЬСКИЙ РАЙОН, ШЕВЧЕНКО ХУТОР, СУВОРОВА УЛИЦА, 12Б",ростовская октябрьский шевченко суворова 12б,47.6611182,39.8991728
93546,"РОСТОВСКАЯ ОБЛАСТЬ, КРАСНОСУЛИНСКИЙ РАЙОН, КРАСНЫЙ СУЛИН ГОРОД, СУЛИНСКАЯ УЛИЦА, ДОМ Б/Н",ростовская красносулинский красный сулин сулинская б/н,47.8688226,40.0255405
93547,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, ВАРЕНОВКА СЕЛО, СОЛНЕЧНАЯ УЛИЦА, ДОМ 1",ростовская неклиновский вареновка солнечная 1,47.28541285,39.00777569531478
93548,"РОСТОВСКАЯ ОБЛАСТЬ, ПЕСЧАНОКОПСКИЙ РАЙОН, РАЗВИЛЬНОЕ СЕЛО, ПИОНЕРСКИЙ ПЕРЕУЛОК, 7",ростовская песчанокопский развильное пионерский 7,46.2343721,41.29927011849887
93549,"РОСТОВСКАЯ ОБЛАСТЬ, КАМЕНСКИЙ РАЙОН, КАЛИТВЕНСКАЯ СТАНИЦА, КАЛИНИНА УЛИЦА, 35",ростовская каменский калитвенская станица калинина 35,,
93550,"РОСТОВСКАЯ ОБЛАСТЬ, МОРОЗОВСКИЙ РАЙОН, МОРОЗОВСК ГОРОД, БЕЗМЕНОВА ПЕРЕУЛОК, 23",ростовская морозовский морозовск безменова 23,48.3468827,41.83783634821281
93551,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, САДОВАЯ УЛИЦА, 22, А",ростовская шахты садовая 22 а,47.7008754,40.2091672
93552,"РОСТОВСКАЯ ОБЛАСТЬ, АЗОВ ГОРОД, КИРОВА УЛИЦА, 17",ростовская азов кирова 17,47.1129667,39.412885462938334
93553,"РОСТОВСКАЯ ОБЛАСТЬ, ДУБОВСКИЙ РАЙОН, ВЕРБОВЫЙ ЛОГ ХУТОР, БОЛЬНИЧНЫЙ ПЕРЕУЛОК, 3",ростовская дубовский вербовый лог больничный 3,47.5277001,42.5963873
93554,"РОСТОВСКАЯ ОБЛАСТЬ, МОРОЗОВСКИЙ РАЙОН, СТАРОПЕТРОВСКИЙ ХУТОР, ВЕТЕРАНОВ УЛИЦА, 2 А",ростовская морозовский старопетровский ветеранов 2 а,47.9068251,41.8537632
93555,"РОСТОВСКАЯ ОБЛАСТЬ, НОВОЧЕРКАССК ГОРОД, ТРАНСПОРТНАЯ УЛИЦА, ДОМ 7",ростовская новочеркасск транспортная 7,47.48544645,40.06570128149759
93556,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, КАДРОВАЯ УЛИЦА, 13",ростовская ростов-на-дону кадровая 13,47.24380495,39.779124900649045
93557,Ростовская область,ростовская ,61.0771764,41.9943256
93558,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, ГАШУН ХУТОР, ДЕРЕВЕНСКОГО УЛИЦА, 30",ростовская зимовниковский гашун деревенского 30,47.2821496,42.5976929
93559,"РОСТОВСКАЯ ОБЛАСТЬ, ПЕСЧАНОКОПСКИЙ РАЙОН, БОГОРОДИЦКОЕ СЕЛО, ЛЕНИНА УЛИЦА, ДОМ 242",ростовская песчанокопский боицкое ленина 242,,
93560,"РОСТОВСКАЯ ОБЛАСТЬ, МОРОЗОВСКИЙ РАЙОН, МОРОЗОВСК ГОРОД, КАЛИНИНА УЛИЦА, 271",ростовская морозовский морозовск калинина 271,48.34720485,41.82713872554302
